Unnamed: 0,ID,Url,original_text,gpt.4.1.mini_stance,Date,Topic
6581,6581,http://twitter.com/Dino_151/statuses/1865272387538948433,#brianthompson #UnitedHealthcare #ceo #manoftheyear #whosnext,1,12/7/2024 5:49,1
6636,6636,http://twitter.com/DeathSquadAB15/statuses/1865263424298500336,"United Healthcare should hire the real Brian Thompson now.
#UnitedHealthcareCEO #Cobra",1,12/7/2024 5:13,7
6684,6684,http://twitter.com/TheRealTenthMan/statuses/1865255705621516539,NYC should pay damages to the family of Brian Thompson. Criminals there are emboldened by unarmed citizens. The assassin could have just waited outside Brian Thompson's home in Minnesota EXCEPT lot's of Minnesotans carry a gun. But no one returns fire in New York City.,1,12/7/2024 4:43,6
6774,6774,http://twitter.com/DanHall35818675/statuses/1865235521108111519,"The police using AI to catch a killer is a fitting tribute to Brian Thompson, whose company used AI to decide whether to deny certain claims. It’s what he would’ve wanted",1,12/7/2024 3:22,4
6822,6822,http://twitter.com/rk55mk/statuses/1865226127947468831,"Unhinged leftist says the UnitedHealthcare CEO was a billionaire who was responsible for the de*ths of millions so you shouldn’t feel bad for his family.

So now even innocent family members deserve to suffer?

This woman is deranged. Couldn’t tell by the glasses and nose ring.",1,12/7/2024 2:45,1
6844,6844,http://twitter.com/meatzorp/statuses/1865221050679619814,BREAKING NEWS!!!!! BEN SHAPIRO the most trusted journalist in america defends the righteous BRIAN THOMPSON against an army of woke left trolls. What has happened to this country? Sad!,1,12/7/2024 2:25,14
6849,6849,http://twitter.com/Melanie81505042/statuses/1865219845479903429,'' co-host says mockery of UnitedHealthcare CEO's murder just shows 'how people are feeling' 'shows how vile and hate filled Radical Leftist Nuts truly are',1,12/7/2024 2:20,1
6859,6859,http://twitter.com/MrRichardTugger/statuses/1865218510932025591,"I would be SHOCKED if Stuttering John didn't end up like United Healthcare CEO Brian Thompson. 

Mr. Thompson was a victim of a corrupt system. Stuttering John is a scumbag who goes out of his way to viciously hurt everyone, including his children & friends. Its bound to happen",1,12/7/2024 2:15,7
6865,6865,http://twitter.com/itsvanessaanna/statuses/1865217241823772953,😭😭😭😭😭pls,1,12/7/2024 2:10,8
6892,6892,http://twitter.com/GinaEllis4/statuses/1865211684522021303,I agree. The US health insurance industry needs people just like Brian Thompson. Just as he is right now.,1,12/7/2024 1:48,15
6947,6947,http://twitter.com/Nickidewbear/statuses/1865203348078481429,"If that’s what you’re taking away from the murder of Brian Thompson, you are spiritually and morally sick. Regardless of Brian Thompson‘s own transgressions, he never should’ve been murdered.",1,12/7/2024 1:15,4
6958,6958,http://twitter.com/SammyBytes/statuses/1865201925345427629,The final LinkedIn post of UnitedHealthcare CEO Brian Thompson. A slurry of customer & healthcare worker posts of heartache & outrage. Many have been since been removed.,1,12/7/2024 1:09,7
6975,6975,http://twitter.com/NSpctrDeeviAnt/statuses/1865200154510258509,"It’s so wild to see certain people praising the murder of Brian Thompson, CEO of United Healthcare, somehow justifying his murder based on the assumed motive being a statement about the shitty state of the healthcare system. 

They have a real, “Fuck The Man! ✊🏼” attitude. 

If…",1,12/7/2024 1:02,11
6992,6992,http://twitter.com/zaida_alicea/statuses/1865196987525546459,"After  was nearly murdered by a leftist in Florida, the DC political/media class said Trump deserved the assassination attempt. This same crowd is celebrating/justifying/""explaining"" the assassination of health insurance executive Brian Thompson, who leaves…",1,12/7/2024 0:49,11
6996,6996,http://twitter.com/jonrud00/statuses/1865195913750225272,Definitely would’ve saved Brian Thompson,1,12/7/2024 0:45,2
7020,7020,http://twitter.com/SteveL3385/statuses/1865192729468403902,"This is absolutely disgusting.

Left-Wing Journalists Celebrate Murder of Health Insurance CEO Brian Thompson",1,12/7/2024 0:32,11
7029,7029,http://twitter.com/RealPCDonaldT/statuses/1865191578697941124,"Mourn Brian Thompson, mourn every American who dies a preventable and premature death, grieve the cruelty in human nature",1,12/7/2024 0:28,6
7034,7034,http://twitter.com/dark_doku/statuses/1865190917381947847,"Friday night Tequila Tweet:

1. Fuck anyone cheering the killing of the UnitedHealthcare CEO.

2. Fuck anyone this week who said transgender Americans should be “erased.”

3. Fuck Syrian President Bashar al-Assad.

4. Fuck anyone who says the men & women of the FBI are our enemy.",1,12/7/2024 0:25,1
7036,7036,http://twitter.com/rickmanelius/statuses/1865190734418092243,The number of people who have casually come out with “yeah he basically deserved it” as their take on the murder of the UnitedHealthcare CEO is truly horrifying.,1,12/7/2024 0:24,1
7044,7044,http://twitter.com/FreeOurPizza/statuses/1865189942218969520,"Social media is unsympathetic about the murder of UnitedHealthcare's CEO & now they're swooning over pictures of the shooting suspect.

Source: Rolling Stone",1,12/7/2024 0:21,1
7068,7068,http://twitter.com/getthenet145/statuses/1865187200243032452,"Sunny Hostin is sick and evil it is almost like she is glad about CEO Brian Thompson's execution. To her, it is a natural consequence of us not having national healthcare. 

I feel we don't hate the media enough? What do you think?",1,12/7/2024 0:10,11
7117,7117,http://twitter.com/bijans/statuses/1865180562127831447,"This is an absolutely terrible tweet. 

Just because you start by saying you “do not condone violence,” doesn’t mean you can then effectively condone violence. 

You are basically saying Brian Thompson deserved it because of some amorphous statement of “abandoning ethics.”",1,12/6/2024 23:44,4
7139,7139,http://twitter.com/FinalTelegraph/statuses/1865176961464602675,The sheer lunacy from CNN guest Neill Franklin claiming UnitedHealthcare CEO Brian Thompson might have orchestrated his own murder for 'insurance purposes' is a new low for media sensationalism. This baseless conspiracy theory not only insults the memory of Thompson but also…,1,12/6/2024 23:30,9
7193,7193,http://twitter.com/arra60182/statuses/1865167971124928995,"The lack of sympathy for this guys death, tells you everything you need to know about the state of health insurance in the US #UnitedHealthcare #Injustice_Must_Answer #denydefenddepose",1,12/6/2024 22:54,1
7200,7200,http://twitter.com/ProudElephantUS/statuses/1865167144893165709,"WOW: CNN guest Neill Franklin absurdly suggests that UnitedHealthcare CEO Brian Thompson hired someone to murder him for ""insurance purposes."" 

These people are literally INSANE… 🤡",1,12/6/2024 22:51,9
7223,7223,http://twitter.com/deeth_jim/statuses/1865163088867066014,"Left-Wing Journalists Celebrate Murder of Health Insurance CEO Brian Thompson  via 

What the Fck is wrong with the left?",1,12/6/2024 22:35,11
7304,7304,http://twitter.com/MLMonicaAleman/statuses/1865151753110409318,The tragic loss of UHG CEO Brian Thompson has raised safety concerns across the company. Employees deserve support & secure environments. #WorkplaceSafety #Support,1,12/6/2024 21:50,7
7323,7323,http://twitter.com/Geniea8/statuses/1865149944690036939,May Brian Thompson be remembered in history as the Archduke Ferdinand of the revolution.,1,12/6/2024 21:42,2
7337,7337,http://twitter.com/DkSunadvised23/statuses/1865148876795072690,"I DON’T CARE IF YOU LIKE SOMEONE OR NOT, CELEBRATING OR WISHING DEATH ON A PERSON IS JUST EVIL! Left-Wing Journalists Celebrate Murder of Health Insurance CEO Brian Thompson",1,12/6/2024 21:38,11
7382,7382,http://twitter.com/BigCBreeze54/statuses/1865142680075796797,"“The lack of humanity is what’s striking…”

 on UnitedHealthcare CEO assassination bringing out ghouls celebrating his murder.

Watch below, and download:",1,12/6/2024 21:14,1
7437,7437,http://twitter.com/GingerBeardGage/statuses/1865135050712379443,"The number of people glorifying the assassination of the ceo is absolutely disgusting 
The same people are yelling at the roof tops about how ceos are gonna raise prices
Hey, guess what demtards,
They are raising the prices to keep their pockets fat
The ceo of unitedhealthcare…",1,12/6/2024 20:43,1
7459,7459,http://twitter.com/mlb_scoops/statuses/1865132717656150151,"We at MLBScoops are heartbroken over the horrific death of Brian Thompson, CEO of . United is the healthcare provider of our esteemed journalists, and we are sending our condolences to family and friends of a man we worked so closely with. #scoopthereitis",1,12/6/2024 20:34,7
7488,7488,http://twitter.com/marilynz26/statuses/1865128016856129922,". on the killing of the UnitedHealthcare CEO: ""What has been shocking to me is how much support there has been online for a heinous murder! This is a human being. He was murdered in cold blood from behind.""",1,12/6/2024 20:15,1
7584,7584,http://twitter.com/Ruby1138128/statuses/1865113067241009385,"Woman shamelessly says “it’s a good day when a billionaire dᴉes.”

She’s referring to the UnitedHealthcare CEO.

This woman represents what the deranged far-left of the Democrat Party has become.",1,12/6/2024 19:16,1
7585,7585,http://twitter.com/Tell_no_lie_/statuses/1865113021275869460,"It's just sad to see so many people celebrating death of a person, just cos they've a personal grouse with the co. he worked for, claims've well defined rules, sue the co. ,DON'T celebrate a murder of a man doing his job, just cos it conflicts with your need #UnitedHealthcare",1,12/6/2024 19:16,1
7595,7595,http://twitter.com/DineshSastry/statuses/1865111174372790361,"Identify the killer of Brian Thompson, United Healthcare CEO! That is my mother’s Medicare AARP insurance program. They have been good to my family. Mr. Thompson with resurrected as part of the First Resurrection! Get him off of the streets.",1,12/6/2024 19:08,15
7613,7613,http://twitter.com/peteyboo1966/statuses/1865107284721889675,Culture of life? UnitedHealthcare CEO's murder mocked and celebrated by far-left These people are sick!!,1,12/6/2024 18:53,1
7624,7624,http://twitter.com/FUBARHAPPY/statuses/1865105224857244076,"HEAR, HEAR!!!! 
#UHCCEO #uhc #UnitedHealthcare 
#BrianThompson #bigPharma",1,12/6/2024 18:45,1
7707,7707,http://twitter.com/gzicherm/statuses/1865091476482342944,"The same people who said Brian Thompson ""had it coming"" for being a healthcare CEO are
The same people who say the Jews of Melbourne deserve to have their temples burned, and are
The same people who say those who died at the WTC in 9/11 reaped what America sowed.

Marxists.",1,12/6/2024 17:50,11
7755,7755,http://twitter.com/LunaLuvgood2020/statuses/1865084794796937646,"No, no and no 

We cannot celebrate a Murder 

Brian Thompson was a Father, Husband and Son 

His Family is in mourning don’t pile on them, please 

Ask Congress why we can’t have Medicare For All 

Tell them the Federal Government spends more on Healthcare than any other Country…",1,12/6/2024 17:24,15
7765,7765,http://twitter.com/Mattie20201/statuses/1865082992097423809,Brian Thompson along with other industry insiders helped author the affordable care act.,1,12/6/2024 17:16,15
7776,7776,http://twitter.com/Gwendolyn679/statuses/1865081313805607084,"Shocked & saddened by the tragic loss of Brian Thompson, CEO of UnitedHealthcare. Let's honor his life by demanding #universalhealthcare. Enough with profit-driven insurance! Introduce the ""Brian Thompson Universal Healthcare Act"" NOW. #reformhealthcare",1,12/6/2024 17:10,7
7803,7803,http://twitter.com/theminardiparty/statuses/1865078587126075441,"United Healthcare CEO Brian Thompson was a father, husband, and just 50 years old when he was murdered. He leaves behind his wife and young kids. Anyone celebrating his murder because of his chosen career path, is a truly terrible person.",1,12/6/2024 16:59,15
7807,7807,http://twitter.com/KristyTallman/statuses/1865077993573617834,"🚨‼️RESURFACED: ⚠️ UnitedHealth CEO Brian Thompson Speaking at 2021 Health Event

A clip from 2021 of UnitedHealth CEO Brian Thompson has resurfaced following his targeted assassination in midtown Manhattan this week. Thompson’s impactful contributions to the healthcare industry…",1,12/6/2024 16:56,7
